task_id_list	courier_id	total_score	willingness
T0000	C000	39.241	0.3668
T0000	C001	42.064	0.8243
T0000	C002	51.413	0.6448
T0000	C004	60.186	0.2344
T0000	C005	75.506	0.5130
T0000	C011	68.594	0.2516
T0000	C013	39.524	0.4097
T0000	C014	44.139	0.3660
T0000	C017	79.400	0.6808
T0000,T0001	C002	32.243	0.5502
T0000,T0001	C005	37.564	0.6770
T0000,T0001	C011	34.418	0.3271
T0000,T0001	C014	46.383	0.4934
T0000,T0001	C017	41.475	0.7790
T0000,T0001,T0002	C002	67.813	0.1088
T0000,T0001,T0002	C017	69.033	0.8456
T0001	C002	37.481	0.1585
T0001	C004	49.005	0.6763
T0001	C005	66.288	0.7443
T0001	C006	52.248	0.6594
T0001	C009	40.472	0.7038
T0001	C016	41.636	0.1041
T0001,T0002	C006	36.460	0.1028
T0001,T0002	C009	44.275	0.2868
T0001,T0002	C012	36.340	0.7781
T0001,T0002	C015	30.595	0.2391
T0002	C000	75.648	0.3028
T0002	C002	44.804	0.6556
T0002	C003	49.092	0.2846
T0002	C005	50.009	0.6928
T0002	C008	42.870	0.6169
T0002	C009	34.880	0.2094
T0002	C010	56.669	0.2252
T0002	C011	33.723	0.7210
T0002	C016	56.258	0.3144
T0002,T0003	C001	50.945	0.7294
T0002,T0003	C004	36.181	0.7175
T0002,T0003	C013	40.888	0.6480
T0002,T0003	C016	55.627	0.8452
T0003	C002	56.549	0.5753
T0003	C004	40.651	0.4946
T0003	C008	63.424	0.8456
T0003	C014	69.638	0.3731
T0003	C015	45.700	0.1119
T0003	C016	34.309	0.4984
T0003,T0004	C002	51.162	0.8202
T0003,T0004	C005	40.004	0.7855
T0003,T0004	C008	43.502	0.3730
T0003,T0004	C014	32.649	0.6929
T0003,T0004	C017	46.030	0.4755
T0003,T0004,T0005	C002	71.534	0.2446
T0003,T0004,T0005	C005	72.159	0.8328
T0003,T0004,T0005	C008	61.705	0.3405
T0004	C000	30.515	0.7041
T0004	C001	36.843	0.6748
T0004	C002	46.568	0.3961
T0004	C003	64.293	0.6819
T0004	C004	52.105	0.4636
T0004	C005	74.782	0.1945
T0004	C006	41.125	0.2380
T0004	C008	63.184	0.6795
T0004	C014	60.192	0.8108
T0004	C016	67.709	0.8092
T0004	C017	75.733	0.2205
T0004,T0005	C009	34.891	0.5406
T0004,T0005	C012	37.247	0.6402
T0004,T0005	C015	33.258	0.4314
T0005	C006	42.022	0.2719
T0005	C007	46.404	0.7438
