task_id_list	courier_id	total_score	willingness
T0000	C001	44.608	0.8340
T0000	C002	50.310	0.8404
T0000	C003	46.856	0.6205
T0000	C004	66.515	0.5274
T0000	C005	78.548	0.6701
T0000	C009	46.899	0.1763
T0000	C010	64.891	0.5898
T0000	C011	88.444	0.5580
T0000	C012	18.528	0.4823
T0000	C016	69.312	0.5879
T0000	C017	79.442	0.6992
T0000,T0001	C001	37.553	0.7041
T0000,T0001	C004	51.641	0.8425
T0000,T0001,T0002	C001	70.601	0.8122
T0000,T0001,T0002	C004	61.100	0.1894
T0000,T0001,T0002	C013	73.426	0.4953
T0001	C002	36.622	0.2352
T0001	C006	63.739	0.5513
T0001	C007	22.826	0.2472
T0001	C008	37.615	0.7851
T0001	C009	60.427	0.3705
T0001	C012	59.147	0.6332
T0001	C015	39.348	0.2320
T0001	C016	56.748	0.6481
T0001	C017	57.864	0.1091
T0001,T0002	C002	42.022	0.4907
T0001,T0002	C005	33.209	0.7020
T0001,T0002	C008	33.190	0.7231
T0001,T0002	C011	31.571	0.6857
T0001,T0002	C017	37.378	0.7030
T0002	C000	77.339	0.4711
T0002	C001	70.766	0.1156
T0002	C003	30.892	0.3366
T0002	C005	35.886	0.4049
T0002	C006	71.410	0.5985
T0002	C007	48.022	0.1954
T0002	C009	29.548	0.2810
T0002	C011	30.021	0.1074
T0002	C012	61.019	0.1711
T0002	C013	45.122	0.1571
T0002	C016	41.195	0.6191
T0002	C017	42.199	0.8422
T0002,T0003	C000	30.860	0.7036
T0002,T0003	C012	43.405	0.7911
T0002,T0003	C015	51.223	0.6915
T0003	C000	80.308	0.7459
T0003	C007	78.674	0.7357
T0003	C008	72.869	0.6713
T0003	C011	45.326	0.6261
T0003	C012	75.206	0.4492
T0003	C016	36.740	0.1187
T0003	C017	38.073	0.6656
T0003,T0004	C004	43.802	0.3279
T0003,T0004	C007	53.149	0.2935
T0003,T0004	C013	52.676	0.2181
T0003,T0004	C016	31.825	0.2672
T0003,T0004,T0005	C001	66.376	0.1022
T0003,T0004,T0005	C004	58.502	0.1532
T0003,T0004,T0005	C007	67.803	0.6419
T0004	C003	53.285	0.2918
T0004	C004	65.462	0.3609
T0004	C005	85.781	0.3972
T0004	C012	30.895	0.8279
T0004	C014	56.324	0.4975
T0004	C015	64.898	0.1505
T0004	C017	80.678	0.3882
T0004,T0005	C005	35.751	0.1666
T0004,T0005	C011	36.306	0.2960
T0004,T0005	C014	45.524	0.1296
T0005	C008	41.978	0.6194
T0005	C009	59.804	0.1391
T0005	C010	61.897	0.5153
T0005	C012	59.168	0.4777
T0005,T0006	C000	36.990	0.8452
T0005,T0006	C003	53.837	0.4551
T0005,T0006	C012	54.773	0.6953
T0005,T0006	C015	49.906	0.5398
T0006	C004	52.612	0.7610
T0006	C010	48.375	0.4410
T0006	C013	65.515	0.7534
T0006	C014	45.101	0.7154
T0006	C015	15.909	0.4185
T0006	C016	43.779	0.2320
T0006	C017	59.016	0.8212
T0006,T0007	C001	55.028	0.5116
T0006,T0007	C007	36.287	0.4401
T0006,T0007	C010	42.950	0.3678
T0006,T0007	C013	41.205	0.5851
T0006,T0007	C016	40.538	0.2554
T0006,T0007,T0008	C001	60.626	0.5283
T0006,T0007,T0008	C007	72.082	0.2035
T0006,T0007,T0008	C010	60.421	0.6525
T0006,T0007,T0008	C013	62.465	0.1697
T0006,T0007,T0008	C016	66.580	0.2370
T0007	C000	88.909	0.1050
T0007	C001	60.406	0.7335
T0007	C002	65.861	0.6686
T0007	C011	48.226	0.3109
T0007	C013	60.923	0.7055
T0007	C017	35.948	0.1539
T0007,T0008	C011	54.471	0.3442
T0007,T0008	C014	45.058	0.7285
T0007,T0008	C017	40.323	0.7188
T0008	C000	50.090	0.2441
T0008	C003	71.590	0.5094
T0008	C004	76.434	0.4854
T0008	C005	62.543	0.8032
T0008	C006	48.470	0.1470
T0008	C007	43.039	0.3804
T0008	C008	43.354	0.6466
T0008	C010	74.609	0.2648
T0008	C013	50.968	0.6147
T0008	C015	73.951	0.8091
T0008	C016	76.690	0.7030
T0008,T0009	C003	53.576	0.4453
T0008,T0009	C006	38.972	0.7933
T0009	C001	39.990	0.7389
T0009	C002	32.144	0.6873
T0009	C003	40.433	0.6566
T0009	C006	45.859	0.8497
T0009	C008	53.305	0.2126
T0009	C010	68.945	0.3129
T0009	C011	79.485	0.3492
T0009	C012	33.873	0.7073
T0009	C015	48.461	0.6948
T0009	C016	67.651	0.3673
T0009	C017	84.530	0.2432
T0009,T0010	C007	39.271	0.3705
T0009,T0010	C010	31.553	0.5898
T0009,T0010	C013	34.141	0.1548
T0009,T0010,T0011	C004	73.167	0.7158
T0009,T0010,T0011	C007	58.053	0.5737
T0009,T0010,T0011	C010	70.351	0.2499
T0009,T0010,T0011	C013	72.720	0.2458
T0010	C000	69.640	0.5888
T0010	C001	43.780	0.1113
T0010	C004	26.953	0.5183
T0010	C006	66.176	0.3635
T0010	C009	50.840	0.5768
T0010	C010	25.819	0.8319
T0010	C012	59.898	0.2770
T0010	C013	42.938	0.6327
T0010	C015	41.279	0.6179
T0010	C016	34.595	0.8017
T0010	C017	53.643	0.2895
T0010,T0011	C002	35.392	0.3632
T0010,T0011	C011	40.871	0.7403
T0010,T0011	C014	39.898	0.7153
T0010,T0011	C017	36.500	0.7430
T0011	C001	69.019	0.2550
T0011	C002	46.568	0.1238
T0011	C003	58.945	0.2096
T0011	C004	38.383	0.5387
T0011	C006	73.137	0.1361
T0011	C008	46.101	0.3523
T0011	C011	27.868	0.7370
T0011	C012	64.821	0.1542
T0011	C013	72.828	0.4043
T0011	C015	40.011	0.3137
T0011,T0012	C006	37.713	0.2049
T0011,T0012	C009	44.671	0.1719
T0011,T0012	C015	47.728	0.5996
T0012	C000	37.530	0.7476
T0012	C001	49.031	0.4883
T0012	C003	48.605	0.8439
T0012	C007	49.035	0.4115
T0012	C008	45.976	0.2814
T0012	C009	66.119	0.1821
T0012	C012	28.113	0.7439
T0012	C016	73.817	0.6172
T0012	C017	76.353	0.7185
T0012,T0013	C004	41.076	0.6825
T0012,T0013	C010	32.217	0.3471
T0012,T0013	C013	43.658	0.4250
T0012,T0013	C016	46.232	0.6919
T0012,T0013,T0014	C001	63.335	0.8251
T0012,T0013,T0014	C007	58.943	0.3016
T0012,T0013,T0014	C010	60.287	0.7450
T0012,T0013,T0014	C013	58.273	0.3712
T0012,T0013,T0014	C016	60.381	0.5433
T0013	C000	47.229	0.1135
T0013	C001	42.638	0.3658
T0013	C006	39.797	0.4209
T0013	C007	23.229	0.3607
T0013	C009	65.038	0.6653
T0013	C010	48.520	0.1960
T0013	C012	61.184	0.3285
T0013	C013	24.213	0.2475
T0013	C014	49.345	0.2081
T0013	C015	67.656	0.6126
T0013	C017	73.459	0.2848
T0013,T0014	C002	32.719	0.7512
T0013,T0014	C005	31.947	0.7147
T0013,T0014	C014	50.060	0.6436
