task_id_list	courier_id	total_score	willingness
T0000	C000	19.317	0.8034
T0000	C002	40.361	0.1023
T0000	C006	19.674	0.5671
T0000	C007	51.541	0.4097
T0000	C008	65.040	0.4867
T0000	C010	60.155	0.3318
T0000	C011	76.904	0.5839
T0000	C013	35.679	0.2028
T0000	C014	53.998	0.8351
T0000	C015	45.315	0.5838
T0000	C016	69.117	0.4276
T0000,T0001	C002	50.313	0.6167
T0000,T0001	C008	43.103	0.5249
T0000,T0001	C011	48.477	0.2647
T0000,T0001	C014	32.387	0.7881
T0000,T0001	C017	47.667	0.3404
T0000,T0001,T0002	C002	62.704	0.3774
T0000,T0001,T0002	C005	51.191	0.4132
T0000,T0001,T0002	C008	62.590	0.3904
T0000,T0001,T0002	C011	56.935	0.1867
T0000,T0001,T0002	C014	51.648	0.5278
T0000,T0001,T0002	C017	65.038	0.2227
T0001	C001	45.271	0.4857
T0001	C002	40.032	0.4424
T0001	C003	40.425	0.3684
T0001	C004	54.717	0.3860
T0001	C005	69.736	0.6081
T0001	C009	41.181	0.7578
T0001	C010	36.870	0.1562
T0001	C011	63.264	0.1258
T0001	C013	30.850	0.2972
T0001	C014	31.582	0.6235
T0001	C015	45.290	0.3762
T0001	C017	56.806	0.8146
T0001,T0002	C000	32.646	0.3044
T0001,T0002	C003	50.034	0.5960
T0001,T0002	C006	44.454	0.6303
T0001,T0002	C012	36.412	0.8354
T0002	C002	37.349	0.6871
T0002	C003	55.131	0.2721
T0002	C006	57.706	0.6383
T0002	C007	53.671	0.1961
T0002	C008	46.302	0.5236
T0002	C011	42.124	0.2223
T0002	C012	56.099	0.2372
T0002	C015	27.551	0.3887
T0002,T0003	C004	40.941	0.3195
T0002,T0003	C010	34.627	0.2507
T0002,T0003	C013	46.108	0.7213
T0003	C000	66.359	0.1760
T0003	C007	61.084	0.7655
T0003	C008	52.433	0.5585
T0003	C009	48.603	0.2013
T0003	C011	45.795	0.1502
T0003	C012	70.229	0.7909
T0003	C013	69.185	0.4280
T0003	C014	67.906	0.6744
T0003	C016	40.305	0.7778
T0003,T0004	C002	34.374	0.3927
T0003,T0004	C017	40.246	0.7337
T0003,T0004,T0005	C002	69.790	0.6984
T0003,T0004,T0005	C005	61.712	0.1952
T0003,T0004,T0005	C014	74.035	0.3806
T0003,T0004,T0005	C017	66.190	0.1052
T0004	C000	41.451	0.1074
T0004	C002	53.035	0.3892
T0004	C004	60.856	0.1766
T0004	C005	91.191	0.5742
T0004	C006	51.604	0.8034
T0004	C008	61.660	0.8446
T0004	C010	69.584	0.4786
T0004	C012	51.217	0.8252
T0004	C016	53.389	0.7786
T0004	C017	89.402	0.4254
T0004,T0005	C006	55.149	0.8319
T0004,T0005	C009	55.990	0.6356
T0004,T0005	C012	38.906	0.8180
T0004,T0005	C015	53.567	0.6396
T0005	C002	38.152	0.4082
T0005	C003	41.566	0.5865
T0005	C004	54.145	0.6913
T0005	C005	53.704	0.2514
T0005	C007	38.246	0.5040
T0005	C009	58.904	0.2571
T0005	C012	39.281	0.6749
T0005	C016	66.380	0.6053
T0005,T0006	C001	55.837	0.1395
T0005,T0006	C004	30.771	0.3282
T0005,T0006	C007	37.204	0.6937
T0005,T0006	C010	34.778	0.7238
T0005,T0006	C013	37.922	0.6941
T0005,T0006	C016	36.157	0.4957
T0006	C001	57.095	0.6056
T0006	C004	42.746	0.2383
T0006	C007	64.379	0.1586
T0006	C008	48.523	0.5072
T0006	C009	18.283	0.5019
T0006	C010	58.213	0.1534
T0006	C015	18.676	0.5049
T0006,T0007	C002	52.669	0.5930
T0006,T0007	C005	47.051	0.5797
T0006,T0007	C008	50.226	0.2126
T0006,T0007	C011	30.629	0.5129
T0006,T0007	C014	38.095	0.1126
T0006,T0007,T0008	C002	68.831	0.1325
T0006,T0007,T0008	C005	55.401	0.5802
T0006,T0007,T0008	C011	64.419	0.4034
T0007	C001	49.320	0.8017
T0007	C002	60.813	0.5204
T0007	C007	61.002	0.7251
T0007	C008	69.491	0.6772
T0007	C011	55.447	0.5382
T0007	C013	42.978	0.3567
T0007	C014	62.728	0.7971
T0007	C015	61.717	0.4492
T0007	C017	38.697	0.3217
T0007,T0008	C003	36.172	0.5935
T0007,T0008	C006	37.688	0.1907
T0007,T0008	C009	45.980	0.2219
T0007,T0008	C012	34.503	0.6395
