task_id_list	courier_id	total_score	willingness
T0000	C002	61.042	0.3766
T0000	C003	57.167	0.5952
T0000	C004	61.671	0.2626
T0000	C009	39.909	0.8002
T0000	C010	73.485	0.6231
T0000	C012	39.607	0.3969
T0000	C013	45.951	0.5012
T0000	C016	74.397	0.4446
T0000,T0001	C002	40.110	0.2872
T0000,T0001	C005	33.511	0.6460
T0000,T0001	C017	38.346	0.8173
T0000,T0001,T0002	C002	54.393	0.5498
T0000,T0001,T0002	C005	74.198	0.8242
T0000,T0001,T0002	C008	59.100	0.7442
T0000,T0001,T0002	C014	72.046	0.6664
T0001	C000	45.708	0.7249
T0001	C001	30.465	0.4956
T0001	C006	68.182	0.4738
T0001	C007	35.026	0.5421
T0001	C008	50.614	0.2151
T0001	C009	48.373	0.4554
T0001	C011	71.549	0.2189
T0001	C012	53.446	0.1494
T0001	C013	32.435	0.6054
T0001	C014	39.363	0.2667
T0001	C015	54.061	0.4878
T0001,T0002	C003	43.579	0.3810
T0001,T0002	C009	42.549	0.6652
T0001,T0002	C012	33.264	0.7729
T0001,T0002	C015	36.400	0.7044
T0002	C011	41.782	0.3166
T0002	C012	73.303	0.7763
T0002	C013	69.300	0.6877
T0002	C014	47.712	0.7130
T0002	C015	52.800	0.1303
T0002	C016	57.498	0.4607
T0002,T0003	C001	38.406	0.5677
T0002,T0003	C007	34.762	0.6803
T0002,T0003	C013	50.208	0.1301
T0002,T0003	C016	31.970	0.4396
T0003	C000	77.484	0.4511
T0003	C001	62.248	0.7330
T0003	C002	76.068	0.8376
T0003	C006	58.940	0.1518
T0003	C009	41.897	0.7557
T0003	C014	60.257	0.6523
T0003	C017	55.085	0.1186
T0003,T0004	C005	40.369	0.1598
T0003,T0004	C008	44.499	0.2514
T0003,T0004	C011	48.229	0.6013
T0003,T0004	C014	48.123	0.8288
T0003,T0004	C017	32.881	0.6892
T0003,T0004,T0005	C005	55.363	0.2484
T0003,T0004,T0005	C008	56.757	0.4105
T0003,T0004,T0005	C011	57.917	0.3045
T0003,T0004,T0005	C014	76.081	0.5232
T0004	C001	28.186	0.6486
T0004	C002	61.747	0.7122
T0004	C004	50.382	0.5610
T0004	C005	87.370	0.1975
T0004	C006	41.262	0.5022
T0004	C007	37.561	0.1727
T0004	C008	60.529	0.2624
T0004	C009	72.830	0.3455
T0004	C015	68.257	0.3544
T0004	C017	69.665	0.6576
T0004,T0005	C000	38.686	0.5606
T0004,T0005	C003	45.777	0.1979
T0004,T0005	C012	54.041	0.1521
T0004,T0005	C015	49.411	0.5403
T0005	C004	66.859	0.6660
T0005	C007	53.344	0.5505
T0005	C009	64.278	0.1735
T0005	C010	54.114	0.8057
T0005	C011	46.768	0.6896
T0005	C013	52.336	0.5741
T0005	C016	73.443	0.7635
T0005,T0006	C001	49.711	0.7838
T0005,T0006	C004	41.523	0.5090
T0005,T0006	C010	36.843	0.3211
T0006	C000	64.579	0.4727
T0006	C002	42.434	0.4093
T0006	C003	36.674	0.2725
T0006	C005	56.547	0.7269
T0006	C007	53.225	0.1960
T0006	C010	50.563	0.1274
T0006	C013	62.776	0.5438
T0006	C014	43.840	0.6486
T0006	C015	20.380	0.2362
T0006	C016	42.371	0.1384
T0006,T0007	C005	45.860	0.3602
T0006,T0007	C008	51.772	0.7283
T0006,T0007	C011	41.528	0.5170
T0006,T0007	C017	32.169	0.3991
T0006,T0007,T0008	C002	58.477	0.5807
T0006,T0007,T0008	C008	75.540	0.7881
T0006,T0007,T0008	C011	51.659	0.5480
T0007	C001	45.060	0.4032
T0007	C002	53.720	0.8018
T0007	C003	41.092	0.6112
T0007	C006	69.368	0.6515
T0007	C007	53.326	0.4050
T0007	C009	41.284	0.1159
T0007	C010	39.948	0.1133
T0007	C011	55.148	0.7072
T0007	C012	63.069	0.7633
T0007	C014	60.894	0.8463
T0007	C015	39.340	0.1150
T0007,T0008	C000	48.671	0.3665
T0007,T0008	C012	40.696	0.4012
T0007,T0008	C015	51.078	0.1983
T0008	C002	33.026	0.1787
T0008	C004	64.187	0.3958
T0008	C005	64.218	0.5965
T0008	C006	28.330	0.1638
T0008	C007	39.354	0.5324
T0008	C008	55.651	0.5181
T0008	C011	59.913	0.7772
T0008	C014	44.340	0.6718
T0008	C017	69.185	0.4236
T0008,T0009	C004	37.863	0.8162
T0008,T0009	C007	36.871	0.4757
T0008,T0009	C010	53.796	0.1622
T0008,T0009	C016	49.002	0.8054
T0009	C003	50.487	0.4329
T0009	C005	56.758	0.1038
T0009	C009	34.647	0.4537
T0009	C011	81.918	0.1435
T0009	C012	49.167	0.7339
T0009	C013	51.938	0.6297
T0009	C014	48.204	0.1571
T0009	C016	72.210	0.5821
T0009,T0010	C011	32.558	0.6905
T0009,T0010	C014	33.606	0.5367
T0009,T0010,T0011	C002	64.635	0.3473
T0009,T0010,T0011	C005	51.692	0.5574
T0009,T0010,T0011	C011	72.899	0.5239
T0009,T0010,T0011	C014	53.395	0.1380
T0009,T0010,T0011	C017	75.910	0.5870
T0010	C000	66.824	0.1965
T0010	C008	47.011	0.8173
T0010	C012	72.623	0.7870
T0010	C015	42.171	0.7971
T0010	C016	46.666	0.1912
T0010	C017	68.344	0.3965
T0010,T0011	C000	36.327	0.4825
T0010,T0011	C003	30.456	0.7272
T0010,T0011	C006	55.299	0.3452
T0010,T0011	C009	34.674	0.2215
T0010,T0011	C015	37.086	0.5069
T0011	C002	48.265	0.1933
T0011	C003	57.100	0.6014
T0011	C004	46.806	0.1987
T0011	C005	33.381	0.8094
T0011	C006	64.410	0.6271
T0011	C009	37.831	0.6383
T0011	C010	51.427	0.2910
T0011	C012	83.654	0.6399
T0011	C014	46.535	0.2872
T0011	C015	50.600	0.1343
T0011	C017	39.679	0.7436
T0011,T0012	C007	55.547	0.1360
T0011,T0012	C010	48.392	0.1044
T0012	C003	39.975	0.7310
T0012	C004	84.031	0.6485
T0012	C008	64.593	0.2080
T0012	C009	49.101	0.5318
T0012	C010	77.143	0.1113
T0012	C015	47.363	0.5618
T0012	C016	67.390	0.3767
T0012	C017	85.867	0.8311
T0012,T0013	C005	44.083	0.5535
T0012,T0013	C014	51.946	0.4305
T0012,T0013	C017	46.362	0.6066
T0012,T0013,T0014	C002	72.689	0.6352
T0012,T0013,T0014	C005	71.377	0.7851
T0012,T0013,T0014	C008	51.086	0.6801
T0012,T0013,T0014	C011	66.795	0.3880
T0012,T0013,T0014	C014	75.568	0.6872
T0012,T0013,T0014	C017	65.378	0.4909
