task_id_list	courier_id	total_score	willingness
T0000	C000	29.845	0.1681
T0000	C001	33.053	0.7000
T0000	C004	74.623	0.1501
T0000	C006	35.920	0.5331
T0000	C007	37.093	0.1716
T0000	C008	53.559	0.6743
T0000	C010	65.579	0.4671
T0000	C011	68.537	0.7634
T0000	C012	27.288	0.2837
T0000	C013	51.240	0.2168
T0000	C015	61.059	0.2580
T0000	C017	83.448	0.3243
T0000,T0001	C000	49.882	0.2838
T0000,T0001	C003	48.894	0.7573
T0000,T0001	C006	41.551	0.5475
T0000,T0001	C009	33.725	0.1264
T0000,T0001	C012	38.411	0.8323
T0000,T0001	C015	47.866	0.2134
T0000,T0001,T0002	C000	58.110	0.7657
T0000,T0001,T0002	C006	72.525	0.8311
T0000,T0001,T0002	C009	53.374	0.7592
T0001	C002	33.513	0.5594
T0001	C003	61.019	0.1971
T0001	C005	76.565	0.7399
T0001	C006	51.451	0.5206
T0001	C010	39.733	0.8410
T0001	C011	79.644	0.1009
T0001	C012	43.349	0.6685
T0001	C013	39.217	0.2569
T0001	C015	54.479	0.4427
T0001	C016	56.575	0.5886
T0001,T0002	C004	41.722	0.5948
T0001,T0002	C010	43.255	0.8420
T0001,T0002	C013	55.468	0.6898
T0001,T0002	C016	53.064	0.8034
T0002	C000	81.058	0.5203
T0002	C002	50.309	0.3573
T0002	C007	68.729	0.6480
T0002	C008	36.793	0.2224
T0002	C009	44.300	0.3065
T0002	C011	47.929	0.8242
T0002	C016	52.009	0.4070
T0002	C017	41.280	0.7042
T0002,T0003	C002	49.198	0.6823
T0002,T0003	C005	37.810	0.4381
T0002,T0003	C011	39.844	0.7262
T0002,T0003	C014	30.467	0.2686
T0003	C001	73.818	0.7188
T0003	C002	62.099	0.6346
T0003	C003	31.495	0.4978
T0003	C004	35.087	0.3054
T0003	C005	34.619	0.1585
T0003	C008	60.925	0.5773
T0003	C009	36.891	0.5394
T0003	C013	60.652	0.2242
T0003	C016	38.782	0.6932
T0003,T0004	C000	54.188	0.8279
T0003,T0004	C009	44.029	0.3801
T0003,T0004	C012	38.121	0.7352
T0003,T0004,T0005	C009	62.933	0.7900
T0003,T0004,T0005	C012	74.004	0.3876
T0004	C004	47.805	0.4178
T0004	C006	40.023	0.7789
T0004	C008	59.505	0.4464
T0004	C009	63.156	0.6583
T0004	C010	54.838	0.3527
T0004	C013	24.034	0.6643
T0004	C015	59.990	0.3743
T0004	C017	69.694	0.8479
T0004,T0005	C001	49.449	0.3343
T0004,T0005	C016	43.086	0.7497
T0005	C002	23.339	0.8259
T0005	C006	50.390	0.5491
T0005	C008	20.513	0.5982
T0005	C010	48.861	0.2184
T0005	C012	55.467	0.8257
T0005	C013	46.146	0.3036
T0005	C014	29.628	0.3396
T0005	C015	44.985	0.4943
T0005	C016	71.350	0.7080
T0005,T0006	C002	42.326	0.3564
T0005,T0006	C005	50.482	0.2055
T0005,T0006	C008	53.446	0.2311
T0005,T0006	C011	44.369	0.2722
T0006	C000	64.313	0.7796
T0006	C001	53.531	0.4874
T0006	C002	59.902	0.5054
T0006	C005	66.558	0.6804
T0006	C007	65.993	0.5832
T0006	C008	44.123	0.3476
T0006	C009	38.708	0.6902
T0006	C016	41.639	0.4958
T0006,T0007	C012	45.769	0.3074
T0006,T0007	C015	38.488	0.3728
T0006,T0007,T0008	C000	65.005	0.5369
T0006,T0007,T0008	C006	71.362	0.7538
T0006,T0007,T0008	C009	50.802	0.8209
T0006,T0007,T0008	C012	57.995	0.7512
T0006,T0007,T0008	C015	59.593	0.4775
T0007	C000	78.083	0.7305
T0007	C001	47.471	0.5223
T0007	C005	48.554	0.4872
T0007	C006	72.463	0.3142
T0007	C007	50.603	0.5152
T0007	C008	53.894	0.2863
T0007	C010	35.943	0.4100
T0007	C012	71.467	0.4394
T0007	C015	40.215	0.8447
T0007,T0008	C001	32.875	0.5640
T0007,T0008	C004	41.946	0.2442
T0007,T0008	C010	42.971	0.3346
T0007,T0008	C013	42.287	0.3069
T0008	C003	62.249	0.4127
T0008	C004	65.897	0.2886
T0008	C008	45.997	0.2894
T0008	C010	65.995	0.4048
T0008	C011	57.373	0.1658
T0008	C012	52.177	0.7460
T0008,T0009	C005	55.819	0.5950
