task_id_list	courier_id	total_score	willingness
T0000	C000	30.205	0.2446
T0000	C001	54.709	0.8480
T0000	C003	45.230	0.1293
T0000	C004	64.838	0.2843
T0000	C005	75.322	0.1572
T0000	C007	36.323	0.6898
T0000	C012	26.890	0.8257
T0000	C013	58.932	0.1646
T0000	C014	65.188	0.6207
T0000	C016	68.271	0.8012
T0000,T0001	C000	43.472	0.2969
T0000,T0001	C003	33.397	0.6236
T0000,T0001	C009	31.192	0.6428
T0000,T0001	C012	49.549	0.1682
T0000,T0001	C015	50.822	0.7743
T0000,T0001,T0002	C000	74.491	0.6503
T0000,T0001,T0002	C012	64.308	0.1693
T0000,T0001,T0002	C015	63.481	0.3810
T0001	C000	56.908	0.3595
T0001	C001	35.233	0.4322
T0001	C002	40.755	0.2178
T0001	C009	57.755	0.6225
T0001	C013	27.016	0.5081
T0001	C016	57.360	0.4772
T0001	C017	63.781	0.5339
T0001,T0002	C001	36.618	0.7274
T0001,T0002	C004	47.735	0.6604
T0001,T0002	C007	42.197	0.8317
T0001,T0002	C010	51.726	0.1974
T0002	C004	57.870	0.3106
T0002	C005	51.995	0.2197
T0002	C006	58.280	0.8151
T0002,T0003	C008	34.509	0.2079
T0002,T0003	C011	45.033	0.7625
T0002,T0003	C017	41.281	0.4316
T0003	C001	76.757	0.6134
T0003	C005	39.364	0.1899
T0003	C009	45.447	0.1946
T0003	C010	52.382	0.6802
T0003	C011	47.365	0.7865
T0003	C014	56.482	0.7710
T0003	C016	42.021	0.5761
T0003,T0004	C000	31.226	0.8165
T0003,T0004	C003	36.620	0.5553
T0003,T0004	C009	43.588	0.5600
T0003,T0004	C012	33.066	0.4506
T0003,T0004	C015	52.360	0.6487
T0003,T0004,T0005	C000	75.536	0.4478
T0003,T0004,T0005	C003	70.133	0.3377
T0003,T0004,T0005	C006	69.744	0.7116
T0003,T0004,T0005	C015	70.056	0.8202
T0004	C000	50.022	0.2166
T0004	C003	65.648	0.8080
T0004	C004	51.983	0.4167
T0004	C006	40.182	0.6186
T0004	C007	28.127	0.6739
T0004	C008	57.200	0.1421
T0004	C009	54.360	0.4516
T0004	C014	66.314	0.3767
T0004	C015	69.452	0.2334
T0004	C016	49.388	0.1731
T0004,T0005	C004	47.488	0.5101
T0004,T0005	C007	51.078	0.5263
T0004,T0005	C010	34.005	0.2446
T0005	C001	52.479	0.1057
T0005	C002	19.560	0.1709
T0005	C003	38.215	0.5349
T0005	C004	53.410	0.8378
T0005	C006	54.076	0.4505
T0005	C011	56.708	0.1344
T0005	C013	32.791	0.3849
T0005	C014	35.287	0.8468
T0005	C015	48.375	0.5295
T0005,T0006	C002	48.310	0.5446
T0005,T0006	C011	39.576	0.1276
T0005,T0006	C014	44.729	0.3945
T0005,T0006	C017	48.426	0.2301
T0006	C004	43.864	0.3446
T0006	C006	65.200	0.7081
T0006	C007	66.125	0.1648
T0006	C008	49.447	0.6704
T0006	C009	29.664	0.6480
T0006	C013	60.432	0.4413
T0006	C014	53.652	0.5426
T0006	C016	41.779	0.5733
T0006	C017	52.027	0.8413
T0006,T0007	C000	41.131	0.1233
T0006,T0007	C003	55.493	0.1409
T0006,T0007	C015	52.187	0.4416
T0006,T0007,T0008	C000	54.088	0.6175
T0006,T0007,T0008	C003	56.536	0.7767
T0006,T0007,T0008	C009	63.229	0.6422
T0007	C001	68.539	0.5396
T0007	C002	51.061	0.2637
