task_id_list	courier_id	total_score	willingness
T0000	C000	21.690	0.5696
T0000	C001	48.863	0.7281
T0000	C002	64.532	0.6501
T0000	C005	74.154	0.5060
T0000	C007	32.991	0.4834
T0000	C008	60.877	0.7330
T0000	C010	78.867	0.4608
T0000	C012	32.882	0.4928
T0000	C014	50.501	0.1852
T0000	C015	54.699	0.2028
T0000	C016	60.272	0.7244
T0000	C017	81.280	0.3786
T0000,T0001	C000	30.733	0.1208
T0000,T0001	C003	40.966	0.8418
T0000,T0001	C006	30.793	0.1751
T0000,T0001	C012	50.264	0.2927
T0000,T0001	C015	40.609	0.7343
T0000,T0001,T0002	C000	60.469	0.2988
T0000,T0001,T0002	C006	64.103	0.5915
T0000,T0001,T0002	C009	56.984	0.4159
T0000,T0001,T0002	C015	76.149	0.6672
T0001	C002	52.608	0.5523
T0001	C003	36.747	0.1764
T0001	C004	44.685	0.3817
T0001	C009	55.722	0.2410
T0001	C010	54.414	0.4393
T0001	C012	49.168	0.2943
T0001	C013	22.942	0.7391
T0001	C014	54.684	0.3265
T0001	C016	50.905	0.1718
T0001	C017	73.108	0.7083
T0001,T0002	C001	53.545	0.3173
T0001,T0002	C004	52.128	0.3266
T0001,T0002	C007	55.129	0.5434
T0001,T0002	C016	37.247	0.2973
T0002	C003	48.837	0.4350
T0002	C006	70.567	0.4284
T0002	C007	64.674	0.7006
T0002	C008	26.267	0.1626
T0002	C009	31.448	0.4083
T0002	C013	68.185	0.1630
T0002	C016	51.237	0.5043
T0002,T0003	C005	43.392	0.8110
T0002,T0003	C008	39.493	0.6860
T0002,T0003	C011	50.610	0.6651
T0002,T0003	C014	30.984	0.4770
T0003	C000	64.457	0.1701
T0003	C001	71.269	0.6221
T0003	C003	54.649	0.5290
T0003	C008	71.516	0.7667
T0003	C009	34.766	0.8209
T0003	C012	67.900	0.5583
T0003	C013	69.129	0.5379
T0003	C014	52.156	0.5196
T0003,T0004	C000	47.057	0.2764
T0003,T0004	C003	30.642	0.4047
T0003,T0004	C015	54.055	0.3703
T0003,T0004,T0005	C000	68.612	0.2639
T0003,T0004,T0005	C003	63.348	0.6197
T0004	C000	43.197	0.2364
T0004	C001	44.670	0.1185
T0004	C004	57.373	0.3212
T0004	C005	89.937	0.1311
T0004	C008	52.072	0.8066
T0004	C009	63.169	0.8303
T0004	C010	54.403	0.7088
T0004	C011	86.737	0.5142
T0004	C012	37.659	0.1378
T0004	C017	86.805	0.1341
