task_id_list	courier_id	total_score	willingness
T0000	C000	27.219	0.8460
T0000	C002	62.970	0.5248
T0000	C005	67.797	0.4634
T0000	C007	48.281	0.3548
T0000	C011	67.503	0.6025
T0000	C012	38.681	0.4547
T0000	C013	39.056	0.6102
T0000	C014	66.861	0.5049
T0000	C015	42.837	0.4395
T0000	C016	80.575	0.2553
T0000,T0001	C003	45.035	0.3662
T0000,T0001	C006	33.896	0.3642
T0000,T0001	C012	34.323	0.7530
T0000,T0001	C015	36.038	0.2497
T0000,T0001,T0002	C000	73.973	0.2935
T0000,T0001,T0002	C006	52.761	0.8001
T0000,T0001,T0002	C009	55.500	0.3227
T0000,T0001,T0002	C012	70.923	0.6521
T0000,T0001,T0002	C015	62.707	0.4419
T0001	C000	68.419	0.4455
T0001	C001	47.640	0.4845
T0001	C002	48.706	0.1235
T0001	C005	77.806	0.5471
T0001	C006	61.451	0.7139
T0001	C007	34.681	0.3852
T0001	C010	55.970	0.2131
T0001	C011	57.081	0.3157
T0001	C012	53.034	0.3929
T0001	C013	43.715	0.7611
T0001	C015	63.329	0.4423
T0001	C017	73.462	0.3998
T0001,T0002	C001	38.472	0.8037
T0001,T0002	C004	34.551	0.7573
T0001,T0002	C007	42.429	0.2578
T0001,T0002	C010	38.067	0.2970
T0001,T0002	C016	38.385	0.8364
T0002	C002	32.604	0.5410
T0002	C003	33.724	0.7490
T0002	C004	32.486	0.7966
T0002	C005	43.077	0.5805
T0002	C006	72.863	0.5302
T0002	C010	47.707	0.6949
T0002	C011	51.830	0.4189
T0002	C017	35.235	0.6028
T0002,T0003	C002	38.480	0.6266
T0002,T0003	C005	38.132	0.4650
T0002,T0003	C008	37.846	0.2268
T0002,T0003	C011	35.262	0.7534
T0002,T0003	C014	55.803	0.6586
T0002,T0003	C017	35.339	0.3766
T0003	C000	68.807	0.2682
T0003	C001	59.672	0.2053
T0003	C002	60.478	0.7062
T0003	C005	51.510	0.1272
T0003	C007	69.576	0.8339
T0003	C009	29.082	0.4541
T0003	C010	43.281	0.4179
T0003	C011	45.062	0.3318
T0003	C015	41.137	0.2380
T0003	C017	34.723	0.7180
T0003,T0004	C000	42.276	0.7263
T0003,T0004	C003	41.355	0.4861
T0003,T0004	C009	38.647	0.4193
T0003,T0004	C015	51.922	0.5406
T0003,T0004,T0005	C000	53.681	0.4339
T0003,T0004,T0005	C006	56.963	0.3937
T0003,T0004,T0005	C015	63.622	0.3308
T0004	C000	43.448	0.4592
T0004	C001	24.312	0.2504
T0004	C004	47.996	0.1400
T0004	C007	28.764	0.1956
T0004	C010	61.087	0.5282
T0004	C012	32.140	0.2235
T0004	C014	49.202	0.7192
T0004	C015	57.663	0.3404
T0004	C016	71.340	0.2945
T0004	C017	87.273	0.1808
T0004,T0005	C004	52.317	0.2174
T0004,T0005	C007	41.147	0.3899
T0004,T0005	C010	51.079	0.7701
T0005	C001	58.709	0.3881
T0005	C002	23.097	0.2411
T0005	C003	62.131	0.3189
T0005	C004	46.724	0.1671
T0005	C005	48.164	0.3450
T0005	C007	44.846	0.1475
T0005	C008	41.634	0.5888
T0005	C012	52.389	0.6392
T0005	C013	36.933	0.8384
T0005	C014	33.671	0.7928
T0005	C015	43.634	0.4605
T0005	C017	50.583	0.8002
T0005,T0006	C002	34.455	0.4817
T0005,T0006	C008	49.140	0.6443
T0005,T0006	C011	39.618	0.6368
T0005,T0006	C014	31.916	0.7907
T0006	C000	60.909	0.7058
T0006	C001	70.104	0.6509
T0006	C002	62.494	0.4217
T0006	C005	59.685	0.2916
T0006	C006	59.514	0.8024
T0006	C007	59.933	0.7458
T0006	C008	59.776	0.5742
T0006	C010	56.358	0.6742
T0006,T0007	C000	38.917	0.7152
T0006,T0007	C003	45.179	0.8275
T0006,T0007	C006	44.485	0.5873
T0006,T0007	C012	31.067	0.3403
T0006,T0007,T0008	C000	51.469	0.3113
T0006,T0007,T0008	C003	51.131	0.5524
T0006,T0007,T0008	C006	73.445	0.5544
T0007	C000	84.498	0.6138
T0007	C003	48.402	0.4424
T0007	C005	47.524	0.1375
T0007	C007	49.308	0.7878
T0007	C008	69.192	0.5011
T0007	C011	57.852	0.1459
T0007	C012	76.844	0.6097
T0007	C013	41.397	0.6790
T0007	C014	52.783	0.7831
T0007	C015	47.221	0.1633
T0007	C017	40.202	0.2709
T0007,T0008	C007	35.741	0.5083
T0007,T0008	C010	32.972	0.5341
T0007,T0008	C013	39.956	0.1724
T0008	C000	31.335	0.7590
T0008	C001	38.364	0.1428
T0008	C002	41.138	0.4382
T0008	C003	53.337	0.4430
T0008	C006	39.130	0.3969
T0008	C007	39.337	0.4378
T0008	C010	82.671	0.4461
T0008	C014	40.750	0.1408
T0008	C015	68.724	0.6445
T0008	C016	82.717	0.2151
T0008	C017	77.272	0.2301
T0008,T0009	C005	46.177	0.3215
T0008,T0009	C014	54.981	0.2285
T0008,T0009	C017	41.962	0.6494
T0009	C003	31.858	0.1006
T0009	C004	65.558	0.4174
T0009	C005	60.760	0.1161
T0009	C008	34.197	0.7464
T0009	C011	61.851	0.4588
T0009	C012	48.144	0.1510
T0009	C013	51.349	0.1645
T0009,T0010	C000	31.749	0.7901
T0009,T0010	C003	53.024	0.1589
T0009,T0010	C006	52.276	0.8162
T0009,T0010	C015	47.771	0.2408
T0009,T0010,T0011	C000	65.688	0.5446
T0009,T0010,T0011	C003	55.343	0.6089
T0009,T0010,T0011	C006	75.313	0.3358
T0010	C000	58.426	0.7552
T0010	C004	42.476	0.7280
T0010	C008	47.282	0.3924
T0010	C009	48.840	0.2673
T0010	C010	30.707	0.7056
T0010	C013	33.777	0.2773
T0010	C014	42.588	0.4440
T0010,T0011	C004	39.460	0.1289
T0010,T0011	C007	48.935	0.5988
T0010,T0011	C010	55.025	0.5296
T0010,T0011	C013	36.884	0.7117
T0010,T0011	C016	53.751	0.2185
T0011	C002	41.528	0.1329
T0011	C006	88.460	0.7351
T0011	C007	73.598	0.7812
T0011	C008	56.965	0.3037
T0011	C010	53.354	0.8350
T0011	C011	22.213	0.4551
T0011	C012	76.646	0.8228
T0011	C013	78.407	0.1950
T0011	C014	56.626	0.8008
T0011	C015	51.925	0.7667
T0011	C017	32.347	0.8157
T0011,T0012	C002	45.363	0.2165
T0011,T0012	C011	33.401	0.5672
T0011,T0012	C014	44.854	0.6811
T0011,T0012	C017	35.019	0.1432
T0012	C000	21.613	0.6391
T0012	C001	52.263	0.7681
T0012	C002	51.135	0.3507
T0012	C003	48.045	0.8418
T0012	C005	94.495	0.5139
T0012	C006	26.939	0.3065
T0012	C008	69.868	0.2452
T0012	C009	60.968	0.6550
T0012	C012	30.554	0.5204
T0012	C015	48.493	0.3283
T0012	C017	73.064	0.1067
T0012,T0013	C006	45.915	0.1419
T0012,T0013	C009	51.563	0.3280
