task_id_list	courier_id	total_score	willingness
T0000	C001	47.036	0.7607
T0000	C002	43.589	0.2755
T0000	C003	38.441	0.7862
T0000	C005	69.340	0.3579
T0000	C006	39.572	0.5662
T0000	C008	48.642	0.8375
T0000	C009	41.388	0.8156
T0000	C012	19.184	0.7675
T0000	C013	41.339	0.3128
T0000,T0001	C001	42.828	0.5090
T0000,T0001	C004	46.814	0.3216
T0000,T0001	C007	30.427	0.6025
T0000,T0001	C010	51.891	0.5793
T0000,T0001	C013	47.170	0.6712
T0000,T0001	C016	41.920	0.1478
T0000,T0001,T0002	C001	70.574	0.7107
T0000,T0001,T0002	C004	53.174	0.1407
T0001	C002	42.373	0.4789
T0001	C003	49.000	0.4861
T0001	C004	51.517	0.3178
T0001	C005	74.175	0.8193
T0001	C006	65.376	0.4018
T0001	C007	25.797	0.6659
T0001	C008	31.257	0.8194
T0001	C009	41.282	0.1623
T0001	C010	48.782	0.5208
T0001	C011	70.708	0.7502
T0001	C013	40.857	0.4775
T0001	C014	55.970	0.4021
T0001	C015	50.124	0.8255
T0001,T0002	C008	34.155	0.7409
T0001,T0002	C011	50.283	0.4562
T0001,T0002	C014	33.238	0.4405
T0001,T0002	C017	51.431	0.4940
T0002	C001	59.053	0.5192
T0002	C004	39.589	0.2272
T0002	C005	45.881	0.4571
T0002	C008	29.494	0.1402
T0002	C009	43.411	0.8227
T0002	C010	48.976	0.3647
T0002	C011	54.435	0.4827
T0002	C012	59.859	0.8376
T0002	C013	63.971	0.4205
T0002	C014	28.292	0.5053
T0002,T0003	C000	53.099	0.5219
T0002,T0003	C003	46.924	0.6017
T0002,T0003	C015	40.024	0.2399
T0003	C000	69.927	0.3272
T0003	C001	64.373	0.8310
T0003	C003	39.769	0.2219
T0003	C016	47.599	0.6846
T0003	C017	46.585	0.4332
T0003,T0004	C004	32.763	0.4362
T0003,T0004	C007	36.396	0.4426
T0003,T0004	C010	55.016	0.4568
T0003,T0004,T0005	C001	54.673	0.7066
T0003,T0004,T0005	C004	61.144	0.1683
T0003,T0004,T0005	C007	63.673	0.2128
T0003,T0004,T0005	C010	73.732	0.3282
T0004	C001	33.951	0.1846
T0004	C003	51.921	0.2572
T0004	C004	69.221	0.6672
T0004	C005	91.015	0.4218
T0004	C008	44.111	0.3332
T0004	C009	62.516	0.2655
T0004	C010	57.686	0.6011
T0004	C015	61.375	0.3219
T0004	C016	64.632	0.5207
T0004	C017	91.163	0.3981
T0004,T0005	C005	53.417	0.7785
T0004,T0005	C008	52.610	0.6641
