task_id_list	courier_id	total_score	willingness
T0000	C000	30.937	0.1405
T0000	C001	43.327	0.7289
T0000	C002	59.285	0.4166
T0000	C005	66.761	0.6536
T0000	C006	42.606	0.6144
T0000	C007	51.980	0.7480
T0000	C008	44.515	0.4359
T0000	C009	55.202	0.8261
T0000	C013	51.100	0.5511
T0000	C015	61.521	0.8264
T0000	C016	60.583	0.6590
T0000	C017	71.078	0.3073
T0000,T0001	C005	35.899	0.4745
T0000,T0001	C008	35.206	0.3431
T0000,T0001,T0002	C002	76.643	0.3693
T0000,T0001,T0002	C005	61.011	0.5493
T0000,T0001,T0002	C008	59.409	0.6473
T0000,T0001,T0002	C014	72.830	0.4040
T0001	C001	27.895	0.6758
T0001	C002	40.595	0.5331
T0001	C003	51.238	0.1847
T0001	C006	57.594	0.5353
T0001	C010	43.642	0.6471
T0001	C011	65.600	0.2354
T0001	C012	49.048	0.1870
T0001	C015	41.482	0.8397
T0001	C017	74.767	0.5063
T0001,T0002	C003	51.015	0.2428
T0001,T0002	C006	38.639	0.7594
T0001,T0002	C012	35.996	0.3152
T0001,T0002	C015	50.525	0.7453
T0002	C001	53.736	0.6166
T0002	C003	39.628	0.5432
T0002	C005	34.575	0.2647
T0002	C006	66.166	0.7885
T0002	C009	49.567	0.4342
T0002	C012	67.472	0.1558
T0002	C013	47.835	0.8251
T0002	C014	38.485	0.6590
T0002	C015	36.230	0.2588
T0002	C016	50.872	0.4789
T0002	C017	46.638	0.4537
T0002,T0003	C001	36.147	0.1128
T0002,T0003	C004	37.231	0.4806
T0002,T0003	C016	55.446	0.5522
T0003	C000	63.815	0.3321
T0003	C002	62.878	0.7038
T0003	C003	38.664	0.5238
T0003	C004	43.547	0.7365
T0003	C005	41.903	0.5615
T0003	C006	66.510	0.1839
T0003	C007	75.796	0.8434
T0003	C016	43.159	0.1435
T0003	C017	35.234	0.3170
T0003,T0004	C002	53.679	0.3255
T0003,T0004	C008	37.937	0.5795
T0003,T0004	C011	52.807	0.6087
T0003,T0004	C014	34.888	0.3884
T0003,T0004	C017	42.220	0.1095
T0003,T0004,T0005	C008	68.457	0.2221
T0003,T0004,T0005	C011	68.026	0.3045
T0004	C001	25.654	0.5353
T0004	C002	48.030	0.4519
T0004	C003	49.367	0.6999
T0004	C007	40.240	0.6054
T0004	C008	46.190	0.4462
