task_id_list	courier_id	total_score	willingness
T0000	C000	29.552	0.7162
T0000	C003	38.480	0.6915
T0000	C004	65.993	0.3776
T0000	C005	83.542	0.7654
T0000	C006	40.451	0.7273
T0000	C009	47.505	0.1695
T0000	C010	58.873	0.4715
T0000	C011	84.796	0.2274
T0000	C015	49.420	0.2458
T0000	C016	82.580	0.5828
T0000	C017	88.772	0.7756
T0000,T0001	C000	36.398	0.2616
T0000,T0001	C015	32.373	0.8467
T0000,T0001,T0002	C000	67.976	0.4553
T0000,T0001,T0002	C009	52.308	0.5908
T0000,T0001,T0002	C015	52.839	0.5711
T0001	C000	69.944	0.7081
T0001	C001	27.267	0.3472
T0001	C002	36.379	0.3748
T0001	C003	57.075	0.3700
T0001	C004	51.658	0.6396
T0001	C011	70.042	0.4525
T0001	C013	27.770	0.4906
T0001	C014	49.035	0.6712
T0001	C017	69.659	0.1472
T0001,T0002	C004	48.942	0.2539
T0001,T0002	C007	44.758	0.7606
T0001,T0002	C016	40.602	0.6837
T0002	C001	52.339	0.4611
T0002	C002	41.952	0.2459
T0002	C006	72.558	0.6431
T0002	C007	61.338	0.8233
T0002	C008	33.172	0.6333
T0002	C009	32.628	0.2350
T0002	C010	34.009	0.3230
T0002	C012	67.552	0.6080
T0002	C014	31.527	0.8047
T0002,T0003	C005	35.055	0.3635
T0002,T0003	C008	46.845	0.3753
T0002,T0003	C011	44.412	0.6056
T0002,T0003	C014	36.517	0.8240
T0002,T0003	C017	31.442	0.1639
T0003	C000	75.992	0.1571
T0003	C001	63.215	0.6244
T0003	C003	44.129	0.7645
T0003	C008	74.400	0.5203
T0003	C010	56.476	0.3706
T0003	C012	56.055	0.4345
T0003	C013	70.078	0.6856
T0003	C014	60.949	0.1793
T0003,T0004	C000	45.835	0.5713
T0003,T0004	C003	33.542	0.2532
T0003,T0004	C006	47.500	0.5520
T0003,T0004,T0005	C000	73.245	0.1063
T0003,T0004,T0005	C003	65.116	0.6222
T0003,T0004,T0005	C006	57.876	0.2061
T0003,T0004,T0005	C009	72.393	0.1722
T0003,T0004,T0005	C015	74.078	0.8373
T0004	C000	56.251	0.1129
T0004	C001	32.535	0.2117
T0004	C002	57.728	0.1415
T0004	C004	53.730	0.4902
T0004	C014	45.241	0.2273
T0004	C016	54.619	0.7710
T0004	C017	87.084	0.4075
T0004,T0005	C001	49.180	0.8095
T0004,T0005	C007	37.945	0.4558
T0004,T0005	C010	48.975	0.6444
T0004,T0005	C013	55.693	0.7726
T0005	C000	48.995	0.7727
T0005	C003	54.708	0.4525
T0005	C004	64.212	0.1604
T0005	C005	58.313	0.3508
T0005	C006	60.261	0.5275
T0005	C008	26.474	0.1771
T0005	C017	66.841	0.7294
T0005,T0006	C002	46.518	0.7404
T0005,T0006	C011	45.701	0.6900
T0005,T0006	C014	49.655	0.1318
T0005,T0006	C017	47.625	0.6394
T0006	C003	17.974	0.8294
T0006	C004	36.240	0.7250
T0006	C005	53.131	0.4612
T0006	C008	57.146	0.8482
T0006	C009	27.504	0.4486
T0006	C010	49.156	0.8470
T0006	C011	61.651	0.1339
T0006	C013	61.744	0.2744
T0006	C014	55.023	0.1933
T0006,T0007	C003	55.267	0.1261
T0006,T0007	C006	33.926	0.6432
T0006,T0007	C009	35.202	0.7947
T0006,T0007	C012	40.109	0.5997
T0006,T0007,T0008	C000	56.650	0.1647
T0006,T0007,T0008	C003	60.693	0.7312
T0006,T0007,T0008	C006	63.319	0.5611
T0006,T0007,T0008	C012	54.666	0.7902
T0007	C004	21.794	0.5763
T0007	C009	49.289	0.4475
T0007	C010	42.377	0.6625
T0007	C011	38.048	0.8143
T0007	C014	70.215	0.2265
T0007	C015	63.200	0.2649
T0007	C016	25.491	0.1759
T0007,T0008	C001	45.019	0.1117
T0007,T0008	C010	53.402	0.7455
T0007,T0008	C013	35.583	0.8336
T0007,T0008	C016	51.368	0.2627
T0008	C000	45.112	0.6636
T0008	C001	40.098	0.3102
T0008	C002	52.955	0.1072
T0008	C003	63.260	0.1852
T0008	C005	74.705	0.3066
T0008	C009	60.972	0.5550
T0008	C012	30.155	0.7890
T0008	C017	64.886	0.1787
T0008,T0009	C002	30.552	0.4105
T0008,T0009	C014	41.416	0.8010
T0008,T0009	C017	44.549	0.6983
T0009	C001	54.600	0.6789
T0009	C005	73.511	0.5958
T0009	C006	51.858	0.2055
T0009	C007	34.342	0.4272
T0009	C008	54.413	0.4063
T0009	C009	48.085	0.1697
